ID,Name,Longitude,Latitude,Catchment Area (km²),Measuring Organisation,Level 1 or Level 2 (Catchment Development),Level 1 or Level 2 (Data Quality),Record Length,Missing Data Criteria Met? (Yes/No),gauge_name,water_body_name,artificial_surfaces_perc,dams_num,perc_complete,data_gap,area_error,aridity,runoff_ratio,data_flag
DE710370,GÃ¼nthers,10.004965,50.65609,183.97,Hessen,1,1,65.17,Yes,GÃ¼nthers,Ulster,3.46,0,0.9993698273326892,16 days,0.010824175824175818,0.6182458814220001,0.4999805182977969,1
DE710380,Haiger,8.21252,50.750813,63.0,Hessen,1,1,63.16,Yes,Haiger,Dill,5.64,0,1.0,1 days,0.0,0.6380292192331649,0.47067574599200707,1
DE710390,Hain-GrÃ¼ndau 1,9.130286,50.235407,56.86,Hessen,1,1,55.16,Yes,Hain-GrÃ¼ndau 1,GrÃ¼ndau,5.66,0,1.0,1 days,0.06633825944170771,0.8053961057104948,0.2947720550255777,1
DE710450,Helsa,9.68537,51.255737,53.78,Hessen,2,2,57.17,Yes,Helsa,Losse,11.81,0,1.0,1 days,0.0001859081613682471,0.736194015228367,0.42359415153788565,2
DE710460,Herbornseelbach,8.348587,50.697175,132.96,Hessen,0,0,65.17,Yes,Herbornseelbach,Aar,4.95,1,1.0,1 days,0.01874538745387448,0.872137879932768,0.3961271789922399,0
DE710560,Kassel,9.273823,50.212502,79.46,Hessen,1,1,62.17,Yes,Kassel,Bieber,2.99,0,1.0,1 days,0.005506883604505781,0.7283830059569738,0.29830162448952874,1
DE710610,LÃ¼tterz,9.589761,50.587645,181.68,Hessen,1,1,61.17,Yes,LÃ¼tterz,LÃ¼der,4.1,0,0.9999104824993286,3 days,0.0009917355371901202,0.7428363156359906,0.42344938676348837,1
DE710650,Michelbach,8.059171,50.234014,144.57,Hessen,1,1,60.16,Yes,Michelbach,Aar,9.25,0,1.0,1 days,0.006054279749478112,0.8658633228226366,0.3190387423029667,1
DE710660,Michelstadt,8.997296,49.676628,132.41,Hessen,0,0,60.16,Yes,Michelstadt,MÃ¼mling,6.31,1,1.0,1 days,0.016270430906389285,0.6531089222002826,0.39396841673170124,0
DE710670,MÃ¼nster,8.911703,50.545868,85.63,Hessen,2,2,55.16,Yes,MÃ¼nster,Wetter,10.74,0,1.0,1 days,0.002575810794988864,0.9450357734296637,0.31527720626823663,2
DE710740,Niederwetter,8.746114,50.890009,175.07,Hessen,1,1,55.16,Yes,Niederwetter,Wetschaft,4.03,0,1.0,1 days,0.008467741935483865,0.9376981190393042,0.3529859088377825,1
DE710900,Steinau,9.476355,50.319908,116.32,Hessen,1,1,60.16,Yes,Steinau,Kinzig,7.59,0,1.0,1 days,0.0010327022375214315,0.7920924850977626,0.43647299577203685,1
DE810470,Ahrenshagen,12.322178,53.690797,189.6,Mecklenburg Vorpommern,1,0,66.17,No,Ahrenshagen,Nebel,2.53,0,0.9546507778881165,1097 days,0.015641739875723096,1.0151135011994004,0.36746043747961327,0
DE810570,KlueÃ,12.248481,53.778258,185.1,Mecklenburg Vorpommern,1,1,57.17,Yes,KlueÃ,LÃ¶Ãnitz,1.83,0,1.0,1 days,0.00654787462430227,1.0424351935345653,0.22900668079892214,1
DE910330,Augustenfeld,7.732933,52.77255,82.67,Niedersachsen,1,1,60.16,Yes,Augustenfeld,SÃ¼dradde,1.01,0,0.9501274117218784,1 days,0.00792489636673989,0.8364236382740438,0.4282991326109675,1
DE910620,Steimke A,9.640351,51.643209,75.07,Niedersachsen,1,1,59.16,Yes,Steimke A,Ahle,6.15,0,0.9492850862986442,1 days,0.05880140421263806,0.6813843402004836,0.5963280106312263,1
DE910670,Negenborn,9.556108,51.888828,41.09,Niedersachsen,2,2,56.16,Yes,Negenborn,Forstbach,10.97,0,0.9465756763343894,1 days,0.04581318401628924,0.7395281861427068,0.4296809179596283,2
DE910680,Oelkassen,9.611911,51.944184,65.23,Niedersachsen,1,1,59.91,Yes,Oelkassen,Lenne,5.02,0,0.949872052641199,2 days,0.008503401360544173,0.730497087319619,0.4443257505197429,1
DE911000,Wendessen,10.59022,52.150016,112.56,Niedersachsen,1,1,57.17,Yes,Wendessen,Altenau,4.27,0,0.9475120923327427,1 days,0.03926254694434956,1.0170251440558629,0.21048434086945686,1
DE911260,Mariengarten,9.869163,51.445612,45.64,Niedersachsen,1,1,57.17,Yes,Mariengarten,Dramme,1.42,0,0.9475120923327427,1 days,0.01354652453919608,0.8775283696387373,0.2597802842228344,1
DE911310,Hilkerode,10.312461,51.5649,96.94,Niedersachsen,1,1,59.16,Yes,Hilkerode,Eller,4.56,0,0.9492850862986442,1 days,0.013380723395358575,0.8999991084024836,0.3548930650413466,1
DE911330,Rollshausen,10.220034,51.571021,185.19,Niedersachsen,1,1,70.0,Yes,Rollshausen,Hahle,8.39,0,0.9571339173967459,1 days,0.026665927486417575,0.9629973447106441,0.5811355091816628,1
DE911350,Hattorf,10.255132,51.651187,129.15,Niedersachsen,1,1,70.0,Yes,Hattorf,Sieber,3.48,0,0.9571339173967459,1 days,0.0031847133757961516,0.4897423614763474,0.48484504224110436,1
DE911450,Oldendorf,9.770334,51.811312,147.58,Niedersachsen,1,1,59.16,Yes,Oldendorf,Ilme,2.5,0,0.9492850862986442,1 days,0.005659614607195627,0.6524000213798582,0.45407395713987225,1
DE911520,Mehle,9.697779,52.107368,137.68,Niedersachsen,1,1,59.16,Yes,Mehle,Saale,7.32,0,0.9492850862986442,1 days,0.012650779641070893,0.7847726936451892,0.36688787115699256,1
DE911580,GroÃ RhÃ¼den,10.12346,51.94113,127.75,Niedersachsen,1,1,59.16,Yes,GroÃ RhÃ¼den,Nette,8.24,0,0.9492850862986442,1 days,0.02216354616738675,0.7311958424279579,0.3920608456395896,1
DE911610,Bad Salzdetfurth,10.013778,52.068493,127.28,Niedersachsen,1,1,53.17,Yes,Bad Salzdetfurth,Lamme,6.69,0,0.9435633367662204,1 days,0.0015738117721120779,0.8882959056845873,0.29450738787384995,1
DE911680,Rodenberg,9.358801,52.31721,155.91,Niedersachsen,1,1,57.17,Yes,Rodenberg,Rodenberger Aue,6.33,0,0.9475120923327427,1 days,0.0129154795821462,0.8051633264316569,0.43226609370353913,1
DE911880,Holzkamp,8.572317,53.00301,98.63,Niedersachsen,1,0,54.17,Yes,Holzkamp,Delme,6.01,0,0.8892089967146828,1 days,0.04019073569482298,0.8985988463698116,0.41107391920897346,0
DE912120,Wiekau,8.37676,52.918038,94.02,Niedersachsen,1,1,51.16,Yes,Wiekau,Visbeker Aue,5.12,0,0.9022419605115308,1 days,0.008332454382449174,0.8709702696257853,0.4498517909353943,1
DE912230,Zorge,10.627925,51.625098,31.68,Niedersachsen,1,1,53.17,Yes,Zorge,Zorge,3.64,0,0.9435633367662204,1 days,0.001261034047919267,0.5198331390185879,0.5619915851728178,1
DE912310,Suderburg,10.467136,52.902325,61.26,Niedersachsen,1,1,59.16,Yes,Suderburg,Hardau,4.3,0,0.9492850862986442,1 days,0.019683149303888686,0.9175615585639979,0.44365924252712546,1
DEA10000,Feudingen,8.325085,50.938766,25.44,Nordrhein-Westfalen,1,1,70.0,Yes,Feudingen,Lahn,2.18,0,1.0,1 days,0.0015748031496064057,0.5010283405107403,0.6707621350648579,1
DEA10060,Kreuztal,7.995169,50.958751,63.84,Nordrhein-Westfalen,0,0,70.0,Yes,Kreuztal,Ferndorf,18.67,1,1.0,1 days,0.0069400630914827266,0.5580319017018837,0.5527526474273808,0
DEA10100,Morsbach,7.740746,50.86134,43.19,Nordrhein-Westfalen,1,1,69.08,Yes,Morsbach,Wisserbach,3.25,0,0.9994451490171211,14 days,0.00162337662337663,0.5510011402558683,0.6187023229870899,1
DEA10320,Eigen,6.976137,51.223827,43.94,Nordrhein-Westfalen,0,0,70.0,Yes,Eigen,DÃ¼ssel,25.22,0,1.0,1 days,0.026395701938799237,0.6305348670811391,0.5371720139931425,0
DEA10340,Arloff,6.792259,50.595481,113.76,Nordrhein-Westfalen,0,0,70.0,Yes,Arloff,Erft,7.89,1,0.994837296620776,133 days,0.005507474429582966,0.8907814354700484,0.3064180795074654,0
DEA10360,Morenhoven,6.952717,50.664673,109.1,Nordrhein-Westfalen,2,2,51.08,Yes,Morenhoven,Swistbach,13.39,0,0.9999464008147076,2 days,0.0009174311926604984,1.0930361336205932,0.18912427799756493,2
DEA10390,Friesheim,6.772913,50.755158,186.03,Nordrhein-Westfalen,0,0,70.0,Yes,Friesheim,Rotbach,9.13,1,0.9999608886107635,2 days,0.02602094240837696,1.0197621626235736,0.14505083449880932,0
DEA10460,Ratingen,6.812067,51.303974,59.26,Nordrhein-Westfalen,0,0,62.08,Yes,Ratingen,Anger,35.62,0,1.0,1 days,0.06278665190574093,0.6738788514513053,0.5290665783578482,0
DEA10630,Oberkirchen,8.374446,51.158595,37.74,Nordrhein-Westfalen,1,1,70.0,Yes,Oberkirchen,Lenne,2.83,0,1.0,1 days,0.005059920106524763,0.4220300738307129,0.6575709199054102,1
DEA10730,Hagen_Ambrock,7.516886,51.323417,197.33,Nordrhein-Westfalen,0,0,70.0,No,Hagen_Ambrock,Volme,13.92,2,0.857517209011264,3244 days,0.001675126903553363,0.4978075756795949,0.6160983784246326,0
DEA10850,Altenbeken 2,8.918271,51.761124,20.67,Nordrhein-Westfalen,2,2,57.08,Yes,Altenbeken 2,Beke,12.07,0,1.0,1 days,0.008292682926829352,0.561230633525306,0.8662258309734697,2
DEA10910,Weine,8.525703,51.542015,142.98,Nordrhein-Westfalen,1,1,70.0,Yes,Weine,Alme,3.78,0,1.0,1 days,0.002372313703600359,0.6741319746816433,0.44501106536343865,1
DEA10950,Herbram,8.915788,51.67039,24.17,Nordrhein-Westfalen,1,1,56.08,Yes,Herbram,Schmittwasser,1.98,0,0.9906263730898794,193 days,0.03589948145193453,0.6465990743315153,0.34005478083827384,1
DEA11490,PannenmÃ¼hle,6.229769,51.199276,129.38,Nordrhein-Westfalen,0,0,70.0,Yes,PannenmÃ¼hle,Schwalm,22.09,0,0.9883056946182729,300 days,0.006221676011982505,0.9333586139162023,0.28451772509162543,0
DEA11770,Muesse,8.283975,51.049527,124.36,Nordrhein-Westfalen,1,1,70.0,Yes,Muesse,Eder,3.37,0,1.0,1 days,0.005120000000000005,0.4686844092053801,0.6625900865525403,1
DEA11790,Raumland,8.386279,51.031447,84.87,Nordrhein-Westfalen,1,1,70.0,Yes,Raumland,Odeborn,5.89,0,1.0,1 days,0.0020070838252656633,0.4742923369932484,0.6347078118063229,1
DEA11850,Rustenhof,9.134567,51.706482,77.97,Nordrhein-Westfalen,2,2,51.08,Yes,Rustenhof,Aa,10.34,0,0.9969984456236265,13 days,0.011808980015572236,0.6544041664459669,0.5346674765885329,2
DEA12130,Bilk,7.292827,52.239054,187.93,Nordrhein-Westfalen,1,1,47.16,Yes,Bilk,Vechte,7.78,0,0.9788135593220338,1 days,0.05614251995054518,0.8412180116405669,0.4003137435112789,1
DEA12140,TemmingsmÃ¼hle,7.356875,52.108893,111.69,Nordrhein-Westfalen,1,1,63.08,Yes,TemmingsmÃ¼hle,Steinfurter Aa,5.07,0,1.0,1 days,0.03549222797927461,0.8408547507026507,0.41669027605399606,1
DEA12180,Gronau,7.024671,52.217943,199.13,Nordrhein-Westfalen,1,1,52.08,Yes,Gronau,Dinkel,8.26,0,1.0,1 days,0.0871321722989573,0.8352200663477406,0.3484255518026994,1
DEB10340,Peltzerhaus,7.078564,50.066873,176.61,Rheinland-Pfalz,1,1,65.25,Yes,Peltzerhaus,Ãssbach,4.71,0,0.9997482587899639,7 days,0.0037510656436489064,0.8141407240126785,0.39086868838971406,1
DEB10810,Herxheim,8.19497,49.14363,100.53,Rheinland-Pfalz,1,1,61.17,Yes,Herxheim,Klingbach,7.44,0,0.9996419299973145,7 days,0.01121274712304515,0.9924035935289321,0.23804446448598224,1
DEB11140,PapiermÃ¼hle,6.940488,49.826898,169.59,Rheinland-Pfalz,1,1,65.07,Yes,PapiermÃ¼hle,Dhron,3.33,0,0.9997475491227332,7 days,0.00011791757561470568,0.737393249584657,0.391621862163945,1
DEC10000,Schieferstollen,6.874568,49.595319,44.93,Saarland,1,1,61.17,Yes,Schieferstollen,Wadrill,4.43,0,1.0,1 days,0.016515837104072326,0.5433035514960898,0.5421386115632141,1
DEC10120,Fechingen,7.058224,49.203854,47.86,Saarland,2,2,61.17,Yes,Fechingen,Saarbach,15.95,0,1.0,1 days,0.017248459958932306,0.8176080098990599,0.3589036824672551,2
DEC10150,Dagstuhl,6.900173,49.530753,62.41,Saarland,1,1,61.17,Yes,Dagstuhl,LÃ¶ster,7.73,0,1.0,1 days,0.00987055016181229,0.5830365917262061,0.5642529838150819,1
DEC10160,Lautzkirchen,7.254638,49.249796,55.05,Saarland,2,2,55.16,Yes,Lautzkirchen,WÃ¼rzbach,14.25,0,0.9969727047146402,62 days,0.018716577540107027,0.8240155510429562,0.21082577161347119,2
DEC10230,VÃ¶lklingen,6.87067,49.256737,77.19,Saarland,0,0,59.16,Yes,VÃ¶lklingen,KÃ¶llerbach,28.35,0,1.0,1 days,0.005283505154639131,0.8456430274626046,0.5250919021069893,0
DEC10280,Nunkirchen,6.836446,49.487651,104.66,Saarland,0,0,62.17,No,Nunkirchen,Losheimer Bach,10.99,1,0.9517769850706831,1096 days,0.0020105313547151148,0.6300702959016682,0.4603433251358488,0
DEC10390,Eppelborn,6.961479,49.407347,119.7,Saarland,2,2,61.17,Yes,Eppelborn,Ill,18.8,0,1.0,1 days,0.002499999999999976,0.7266717734698179,0.4561168058983576,2
DED10890,Holtendorf,14.923431,51.154186,53.8,Sachsen,1,1,60.0,Yes,Holtendorf,WeiÃer SchÃ¶ps,6.18,0,1.0,1 days,0.007380073800738112,1.0165265235609882,0.27272080006534727,1
DED10970,JÃ¤nkendorf 1,14.811845,51.252417,126.29,Sachsen,1,1,60.0,Yes,JÃ¤nkendorf 1,Schwarzer SchÃ¶ps,4.73,0,1.0,1 days,0.01032000000000005,1.014621952294628,0.2559193326084663,1
DED11460,Mylau,12.272241,50.610922,153.64,Sachsen,0,0,60.0,Yes,Mylau,GÃ¶ltzsch,16.37,1,1.0,1 days,0.015128205128205216,0.8112432183698742,0.45728995632811686,0
DED11820,Pietzschwitz,14.297243,51.199661,41.73,Sachsen,0,0,60.0,Yes,Pietzschwitz,Langes Wasser,4.55,1,0.9833447410449464,366 days,0.01113744075829398,0.9697919649552057,0.31890991948814235,0
DED12510,Tannenberg,12.960373,50.610455,91.16,Sachsen,1,1,60.0,Yes,Tannenberg,Zschopau,8.93,0,1.0,1 days,0.0006586169045005738,0.6336128662609233,0.5330574877155967,1
DED12520,Tauchritz,14.944115,51.064221,164.52,Sachsen,0,0,56.16,Yes,Tauchritz,PlieÃnitz,5.4,2,1.0,1 days,0.008915662650602348,1.0129711087764564,0.29977188775142205,0
DED12680,Wolfsgrund,13.423531,50.776913,35.78,Sachsen,1,1,60.0,Yes,Wolfsgrund,Chemnitzbach,4.65,0,0.9995893223819302,8 days,0.053439153439153335,0.6470557723909452,0.5926332502652261,1
DEE10270,Thalwinkel,11.609626,51.222164,54.39,Sachsen-Anhalt,1,1,55.16,Yes,Thalwinkel,Biberbach,3.86,0,1.0,1 days,0.007222222222222233,1.1734515883717476,0.1786367596014186,1
DEE10410,Friedeburg,11.733586,51.614138,108.28,Sachsen-Anhalt,1,1,54.17,Yes,Friedeburg,Schlenze,5.62,0,1.0,1 days,0.002592592592592603,1.423237600007005,0.09706115860724283,1
DEE10590,Tanne,10.728677,51.699661,71.32,Sachsen-Anhalt,1,1,60.16,Yes,Tanne,Warme Bode,3.76,0,1.0,1 days,0.004507042253521031,0.4470636365964686,0.73739500952345,1
DEE10610,Elend,10.683221,51.743277,24.41,Sachsen-Anhalt,1,1,70.0,Yes,Elend,Kalte Bode,3.12,0,1.0,1 days,0.00040983606557383457,0.3511991175636985,0.6495435107151015,1
DEE10630,Trautenstein,10.790521,51.69289,38.8,Sachsen-Anhalt,1,1,70.0,Yes,Trautenstein,Rappbode,4.12,0,0.9428582603254068,732 days,0.010204081632653206,0.6135149456600857,0.6135767920947391,1
DEE10680,Meisdorf,11.283867,51.691373,179.39,Sachsen-Anhalt,0,0,70.0,Yes,Meisdorf,Selke,3.07,10,1.0,1 days,0.0078089887640448675,0.9363305112481913,0.369253171938417,0
DEE10710,Hanneckenbruch,10.694575,51.803956,9.22,Sachsen-Anhalt,1,1,59.16,Yes,Hanneckenbruch,Holtemme,0.0,0,1.0,1 days,0.010729613733905541,0.3746251898437828,0.6406826222153744,1
DEF10220,BadBramstedtOhlau,9.885325,53.901404,74.54,Schleswig-Holstein,2,2,32.08,Yes,BadBramstedtOhlau,Ohlau,13.53,0,1.0,1 days,0.014542570068746619,0.7834233974855861,0.43828095586118315,2
DEF10710,BÃ¼nningstedt,10.21585,53.697143,49.95,Schleswig-Holstein,0,0,36.16,Yes,BÃ¼nningstedt,Hunnau,24.05,0,1.0,1 days,0.1876727923239551,0.8154219722300662,0.32946987747177753,0
DEF12940,MÃ¼hlenbrÃ¼ck,9.523184,54.7077,76.19,Schleswig-Holstein,1,2,36.16,Yes,MÃ¼hlenbrÃ¼ck,Bondenau,4.45,0,1.0,1 days,0.006738900634249351,0.6266402330246454,0.40165231109353033,2
DEF13710,Sarlhusen,9.815755,54.034194,220.4,Schleswig-Holstein,1,2,36.16,Yes,Sarlhusen,BÃ¼nzau,3.99,0,1.0,1 days,0.06473429951690823,0.7037704302336001,0.4417185068254885,2
DEF14440,TodenbÃ¼ttel,9.546954,54.128383,87.84,Schleswig-Holstein,1,2,36.16,Yes,TodenbÃ¼ttel,TodenbÃ¼ttelerAu,6.39,0,1.0,1 days,0.00011385631333263255,0.6868776059462619,0.494480779134603,2
DEF14580,Tungendorf,10.013938,54.086023,28.14,Schleswig-Holstein,2,2,36.16,Yes,Tungendorf,Dosenbek,10.54,0,1.0,1 days,0.04285714285714279,0.7079581196537625,0.2752378725161343,2
DEF14840,WennbÃ¼ttel,9.323566,54.13284,35.22,Schleswig-Holstein,1,2,36.16,Yes,WennbÃ¼ttel,Gieselau,7.3,0,1.0,1 days,0.005998286203941755,0.6081730858411734,0.33431018595015966,2
DEF14990,Witzeeze,10.599081,53.45393,106.05,Schleswig-Holstein,1,2,36.16,Yes,Witzeeze,Linau,5.65,0,1.0,1 days,0.0033112582781456416,0.8987419868257317,0.1509634516193964,2
DEG10000,Ammern,10.446993,51.231727,184.39,ThÃ¼ringen,0,0,70.0,Yes,Ammern,Unstrut,6.17,1,1.0,1 days,0.00925013683634372,0.8839852795276936,0.3290289473298373,0
DEG10050,Bleicherode,10.592766,51.450407,104.07,ThÃ¼ringen,1,1,69.17,Yes,Bleicherode,Bode,7.93,0,1.0,1 days,0.0006730769230768575,0.886054897093609,0.33118543677975787,1
DEG10090,Eischleben,10.98537,50.887696,163.08,ThÃ¼ringen,0,0,66.17,Yes,Eischleben,Wipfra,3.74,1,1.0,1 days,0.0001226241569588094,1.10083190927831,0.14799881505564833,0
DEG10250,GrÃ¤finau-Angstedt,11.01835,50.697484,162.85,ThÃ¼ringen,2,2,70.0,Yes,GrÃ¤finau-Angstedt,Ilm,10.27,0,1.0,1 days,0.052002583979328054,0.5884052455880188,0.5024745002024883,2
DEG10300,Hinternah,10.793078,50.518636,36.56,ThÃ¼ringen,1,1,70.0,Yes,Hinternah,Nahe,5.9,0,1.0,1 days,0.035694050991501566,0.5139565742317382,0.6839358089971643,1
DEG10310,Ilfeld,10.785921,51.597666,62.71,ThÃ¼ringen,1,1,69.17,Yes,Ilfeld,Bere,0.75,0,1.0,1 days,0.0065810593900482136,0.7020991559324093,0.516771055262225,1
DEG10330,KatzhÃ¼tte,11.057928,50.558515,123.15,ThÃ¼ringen,0,0,70.0,Yes,KatzhÃ¼tte,Schwarza,3.27,4,1.0,1 days,0.004486133768352459,0.4939880102192168,0.591010980657741,0
DEG10390,Mittelschmalkalden,10.394647,50.717948,152.46,ThÃ¼ringen,1,1,65.17,Yes,Mittelschmalkalden,Schmalkalde,9.08,0,1.0,1 days,0.0035294117647058304,0.7070037905678002,0.49593594928530027,1
DEG10400,MÃ¶schlitz,11.749231,50.567986,157.26,ThÃ¼ringen,0,0,70.0,Yes,MÃ¶schlitz,Wisenta,4.61,1,1.0,1 days,0.0065698041692989284,0.9597250307659781,0.34685319613785326,0
DEG10530,Steinach,11.158852,50.430459,37.62,ThÃ¼ringen,1,1,60.16,Yes,Steinach,Steinach,9.51,0,1.0,1 days,0.011290322580645015,0.43787168744639593,0.6662924495649176,1
DEG10550,Suhl,10.681146,50.608492,41.35,ThÃ¼ringen,0,0,70.0,Yes,Suhl,Lauter,27.03,0,1.0,1 days,0.011002444987775131,0.5226736941546604,0.6254953224886028,0
